domain,label
b0xmn0xank9ub8te3shev4d67oxynw9arcx6bs5qv0tq78t.brazilsouth.cloudapp.azure.com,1
z0xe74dizg9m7shev.brazilsouth.cloudapp.azure.com,1
ly7kd6rcdizwt2fw52b0.brazilsouth.cloudapp.azure.com,1
yrchyjsh2bw9yzc5mzg1iz8xmb05q3otarolu7chmzg127k.brazilsouth.cloudapp.azure.com,1
evstirgl2nw9mjg5ynk9urope3s9qrw9avo5az8di3wl.brazilsouth.cloudapp.azure.com,1
n0xqbkhyzwlmfcx6nkdm3otyfk9u7whqvchyf49ajo1e3g.brazilsouth.cloudapp.azure.com,1
2roxav0divoh2ng.brazilsouth.cloudapp.azure.com,1
ufoxejsharw5ybs1ef8ha.brazilsouth.cloudapp.azure.com,1
kpun8hurglq3o52z41af05ebo16z4pajo5ar4xavo.brazilsouth.cloudapp.azure.com,1
y7clmf0xezgtq34dizshi.brazilsouth.cloudapp.azure.com,1
kxuroxy74pyz0t6r01av8t2fkt23w9ifk9ivglqrw.brazilsouth.cloudapp.azure.com,1
m38peb8lenkha7wdazgd6zwdmzch6n0dynwh2v8dqz81a.brazilsouth.cloudapp.azure.com,1
8h2nwt2jclinsd2jo563clqnkharw9yj8dm7wd27852z0huf81.brazilsouth.cloudapp.azure.com,1
r8h63s1evw5234l6rglibcdyvcx2rwx63gdybg1inwti.brazilsouth.cloudapp.azure.com,1
0d2n0xar8liro9e78ler8.brazilsouth.cloudapp.azure.com,1
mfkle3opur452j09mz.brazilsouth.cloudapp.azure.com,1
5qnwl67k5an4tmbspqrghybo92volaj.brazilsouth.cloudapp.azure.com,1
de7kpqzk56n4lmz4hu30dan8d2j4lefkhy389mrw1.brazilsouth.cloudapp.azure.com,1
rgtqzc5u30hirwhib8lq7k5iz4tyrc5ufohi7wti3s.brazilsouth.cloudapp.azure.com,1
6bklmbwl6nchung52vk.brazilsouth.cloudapp.azure.com,1
2zod6vgh6jotq7klavgtivs5mf4l63k.brazilsouth.cloudapp.azure.com,1
aro56noly7wtmrohe3gpirgd6b0lizc1mjc5ero1ujct6rod.brazilsouth.cloudapp.azure.com,1
j0xq3cl6nkt6fw5i3c9efs9ensdy7c1az8hyb4hmvc56vcxqb.brazilsouth.cloudapp.azure.com,1
hyng9ujsd2notuv0hqb89mnkxmrw12f4dejcd.brazilsouth.cloudapp.azure.com,1
fwty3kdib0lq38.brazilsouth.cloudapp.azure.com,1
ajglijsxif4dmv0xqf85mn852boha.brazilsouth.cloudapp.azure.com,1
otiro1mbgdivgpqn41.brazilsouth.cloudapp.azure.com,1
b05a7o1izod23glm3c9y78pa3o1i3.brazilsouth.cloudapp.azure.com,1
1yb4l6f49ens5aj8dyrodebspmvg963s9afcl6b.brazilsouth.cloudapp.azure.com,1
l2vgtef4tazc9qfopev4t2z4xub4ti7gla70xqzs96fk.brazilsouth.cloudapp.azure.com,1
mfgtm34te3khqb0x2r81y7otmnklyf89uzw9mj.brazilsouth.cloudapp.azure.com,1
9qjw5yb4pq7sda3kh6fc5mvgxyrwxyfs.brazilsouth.cloudapp.azure.com,1
yno92rkpevohij8xqj.brazilsouth.cloudapp.azure.com,1
pujs5qzcd6389e7sdevc5u.brazilsouth.cloudapp.azure.com,1
kxazot6r0xyjstm38d6z.brazilsouth.cloudapp.azure.com,1
l27spufwx2j8h6.brazilsouth.cloudapp.azure.com,1
0dy3k96v056jol2r.brazilsouth.cloudapp.azure.com,1
16fwp2349mfop.brazilsouth.cloudapp.azure.com,1
rw1qzgha3kdq7ot27c9ijspqr05anoli34hqf85.brazilsouth.cloudapp.azure.com,1
7cdy7kpu7kxazsdmb4dmnclef0luj.brazilsouth.cloudapp.azure.com,1
5q7g1yfk5yv496foxq38pebotij4ty3.brazilsouth.cloudapp.azure.com,1
56jghar0pa7clez0xm3c9y.brazilsouth.cloudapp.azure.com,1
spmj89yz0pu7wh.brazilsouth.cloudapp.azure.com,1
rkd2n0hi7ste30hu349ibo5qvwtuz4hq7gtinctero1ybwxqvs9.brazilsouth.cloudapp.azure.com,1
fw1qbcx6bcp6fkx6voxm3s9yr8hqjchq3oh.brazilsouth.cloudapp.azure.com,1
ng1u7gdqvghmzwxar0xuz8di74p23.brazilsouth.cloudapp.azure.com,1
x2f4xybc1ir0dyv4pizklebwx2vs12zg9qnk5uvshe7.brazilsouth.cloudapp.azure.com,1
hank1ezctmf01.brazilsouth.cloudapp.azure.com,1
7w1qjsh6v0taz4xmb0pqf8h2n01qzchaz8xazc1ajspq3shy3.brazilsouth.cloudapp.azure.com,1
t2f41a7k1y78l6zk927wha3.brazilsouth.cloudapp.azure.com,1
hifwxa3gxu7kxa7kd6n0tuns9qn4py.brazilsouth.cloudapp.azure.com,1
k5mzc5mb0p2fgpuvglu3w1abopyn8pa3kli7w9.brazilsouth.cloudapp.azure.com,1
78huns1ybwdabs5qbglqvo5urwlq.brazilsouth.cloudapp.azure.com,1
cp6fopirw56fche3ghyv8tar.brazilsouth.cloudapp.azure.com,1
duv09an41y3ktqvk5ifsduzohyz0hyb8tmf0.brazilsouth.cloudapp.azure.com,1
u7g9mncl270tmvotyrs9qr.brazilsouth.cloudapp.azure.com,1
hijw56vctyvgpubs1irct6ncly30.brazilsouth.cloudapp.azure.com,1
2z0xif85u78pqb4p2z856bgdm389efk5qfwp6f8hmncx2v.brazilsouth.cloudapp.azure.com,1
1yrk5i7cluzspqj8ding1inc5uz4hij4pu.brazilsouth.cloudapp.azure.com,1
kt27ch6bwlez012b4tyvgd23gda3k1en0.brazilsouth.cloudapp.azure.com,1
m74p6vwpyzch6rodanotinslenohu3w1y7s.brazilsouth.cloudapp.azure.com,1
abwp6jk5eboh6vc52f45m3ktib8pibo9.brazilsouth.cloudapp.azure.com,1
3glav4ha74hmf8hqj856349qn0hevgtaro16b0pajsdyf.brazilsouth.cloudapp.azure.com,1
12r8pav41ubkpa78tujgxq.brazilsouth.cloudapp.azure.com,1
4x27kdi3kp23wtm34pyr09yv4xqr012v4lu7khyz4xavop.brazilsouth.cloudapp.azure.com,1
fg96rslij05abc9inoh6.brazilsouth.cloudapp.azure.com,1
096bc9izg9qvcpqf.brazilsouth.cloudapp.azure.com,1
lu7opifshu74lazwdyz.brazilsouth.cloudapp.azure.com,1
penspq70hmnspmvo9qvkhe3o9izodung9ibsd2v4duz0xaf.brazilsouth.cloudapp.azure.com,1
hqjcdi7gx2rkd.brazilsouth.cloudapp.azure.com,1
f8la3456rg1ebspm74huv8x.brazilsouth.cloudapp.azure.com,1
38h6f0le781e7492rox6zg1mr.brazilsouth.cloudapp.azure.com,1
dqr01i7ox2fo9mb4x6.brazilsouth.cloudapp.azure.com,1
g1e30d2j4dmjo5ib.brazilsouth.cloudapp.azure.com,1
pa7gpmrwtq34567opmno5y7ktu309y7kxirwd.brazilsouth.cloudapp.azure.com,1
jk9yzchers9u7o5i7oxyjg52fwpq.brazilsouth.cloudapp.azure.com,1
4taf89yrodm3c1uvwpijklqjgxe70xir45afsp6345mjgd6j.brazilsouth.cloudapp.azure.com,1
dqb8laf8hyfslujst2785.brazilsouth.cloudapp.azure.com,1
zwx2rwhyrgtmbwxqbsh27kxm7sde.brazilsouth.cloudapp.azure.com,1
gxaj09qvwpeno9yb05ensdqz0tarox.brazilsouth.cloudapp.azure.com,1
vkher4x2fg9u7wx63oh6z8dazk96joh2nkxi7s5.brazilsouth.cloudapp.azure.com,1
bwhqjwduzghmvgdibch6bwpyrsxabo1ergp2zkhajs9y7w5mnwh.brazilsouth.cloudapp.azure.com,1
3k9abglinolebo9mbk9638l6zg5ebcdqv81ybwpa3852bkhun.brazilsouth.cloudapp.azure.com,1
9irghy7gp2jcdqroderodyb0d2v8xy7g5yr8tu3gtyfghmbct.brazilsouth.cloudapp.azure.com,1
7cd2nw9e3spmjolizcpm3c9e7cxurg5mnct278tqz8he.brazilsouth.cloudapp.azure.com,1
41ifstanglufktiv8hijch67otub4lqfkp2rcl.brazilsouth.cloudapp.azure.com,1
j45ab4dm7k1y7cp6b8he3.brazilsouth.cloudapp.azure.com,1
difkhen4lufgx2bstiz8de7w1.brazilsouth.cloudapp.azure.com,1
v45an0ha7o9irc5q7gx23kdmrwlar4.brazilsouth.cloudapp.azure.com,1
qz4tmrw9in49ef45q3wpqzg5u7whmzw9i709i.brazilsouth.cloudapp.azure.com,1
05abw163spy7glqnohubopuvc5mr4x2vwpa74dmzotmzcta34p.brazilsouth.cloudapp.azure.com,1
n4tubkhar45ybch23.brazilsouth.cloudapp.azure.com,1
5q38par896rgxir.brazilsouth.cloudapp.azure.com,1
p2bslujwxifw1qjctafw9ifwlibol2jslefgduno5.brazilsouth.cloudapp.azure.com,1
zstafg163ct6jgdyzkx2jcxu7s5.brazilsouth.cloudapp.azure.com,1
j896zsh2nwd2n8de3g.brazilsouth.cloudapp.azure.com,1
ef89q38de78xuzctuz0lmbs5mz85e3sdijo1y3sx2vg12.brazilsouth.cloudapp.azure.com,1
8pezgpujwlmjc5mvkd6n4da34.brazilsouth.cloudapp.azure.com,1
mf0dqbk127khev0hmrcxyn89qnot6bwtyvkd.brazilsouth.cloudapp.azure.com,1
b89uf8hqnsl23852zo56jstij0dujw1ubgt2n8durk1m.brazilsouth.cloudapp.azure.com,1
4h2f45mvsl2b0p23wtunoxibsxmngdqr4xavw12jcp2n4x6.brazilsouth.cloudapp.azure.com,1
glqz0hebgpijk9q7gtazwhmzkhubst2.brazilsouth.cloudapp.azure.com,1
o1uzk9ezodubol63c.brazilsouth.cloudapp.azure.com,1
mz8p2rkhyrs52vk1mj0pqzclebop678pa3gt.brazilsouth.cloudapp.azure.com,1
3s16z41yn89un.brazilsouth.cloudapp.azure.com,1
xy70duvwx27k9ef8p2b4pingx6n0lefs563s5efo56nwlano.brazilsouth.cloudapp.azure.com,1
ef812z892z4pm74xun8pajcdm3whab89uncda.brazilsouth.cloudapp.azure.com,1
w16r4lqbk1yzk12bwtmv4pa7sd6n4dmjg.brazilsouth.cloudapp.azure.com,1
u7cxejkhyjkpa70527cd23ghuf4lyf41a.brazilsouth.cloudapp.azure.com,1
ctabghmjshyng.brazilsouth.cloudapp.azure.com,1
a7g1uzg5qf4l6vodyjwter8xe70dyjspy3.brazilsouth.cloudapp.azure.com,1
ty7sx6fotq3kdy3k1ynw9.brazilsouth.cloudapp.azure.com,1
fw5uf4dan4hu3cxuvs1mjkdeb89a.brazilsouth.cloudapp.azure.com,1
41mbklunsp6no1avody38lqrstmvolyjo5yfoluzopazc.brazilsouth.cloudapp.azure.com,1
67gp674hmbchi3wpqbkpa.brazilsouth.cloudapp.azure.com,1
g1i3odm3cdqzwpmnc.brazilsouth.cloudapp.azure.com,1
mbchab0tmzk9yfwtav85unsx6z4ly3cxifkx.brazilsouth.cloudapp.azure.com,1
nwpu7856b8t6b0pqvc9234d2r0x2zkhybwhqvspen.brazilsouth.cloudapp.azure.com,1
1ur8xu385ansxi7wtmzs1u38xyvstirodubw5yj4tmvot2f8.brazilsouth.cloudapp.azure.com,1
67kl238dab092ngpan4ti3oxa3cdarkhmrwhq.brazilsouth.cloudapp.azure.com,1
clqjghqjs523kl2vgxi3spuv8ta.brazilsouth.cloudapp.azure.com,1
wda30tevspy30h.brazilsouth.cloudapp.azure.com,1
rsl6rgl2fkt6v8tef89mbsxuzkxef.brazilsouth.cloudapp.azure.com,1
xm7c1a7c9m385yfs5u7g1ezc9mb01e34hmn.brazilsouth.cloudapp.azure.com,1
dq34l2vwdeb4p6z0d6fghevkh.brazilsouth.cloudapp.azure.com,1
rk1e38huvw5q3wd2ro.brazilsouth.cloudapp.azure.com,1
m78tivw5ejwpunwpezghyzklqzwd6nslaz0d.brazilsouth.cloudapp.azure.com,1
bg5ufcl2ngpqrwp6jgluvsx6v0lqzg9.brazilsouth.cloudapp.azure.com,1
r8pyr056jwt2z8lyvopuf4l2zs1ir4x278tivwxmvkdy7s5.brazilsouth.cloudapp.azure.com,1
zslmbghav4pibs5ibkxaf09abkhmnwhaz05afstu.brazilsouth.cloudapp.azure.com,1
clmbkxqrcxezodq7c1yzgx2fwpe.brazilsouth.cloudapp.azure.com,1
c567khazwhu30dybs1mz0hijc9ifwde305ubcduj.brazilsouth.cloudapp.azure.com,1
hans1if85ar8tijcdubsh63k1aj452bwlaz4lmfkxirc96j0.brazilsouth.cloudapp.azure.com,1
qr85qzc16jkpir81q7gx6fcpev0x2vo.brazilsouth.cloudapp.azure.com,1
674p6f4tmr01qn41yfkh6vshq7s5ijg9yv4dyzo5ejg5in.brazilsouth.cloudapp.azure.com,1
9ujwhy74tibo1uzkxyzclmjc9i3kxmv0lmnchy7.brazilsouth.cloudapp.azure.com,1
dez8xqroxqnsh23s9.brazilsouth.cloudapp.azure.com,1
n8diz85yfodqjwderkxqfkp2vkhan05ez8lang92fsp63otu.brazilsouth.cloudapp.azure.com,1
gh6rodmfwtej4li7whurcpmfote38hqf8pqrc.brazilsouth.cloudapp.azure.com,1
y7wxu3wxuz05ibghivc1q.brazilsouth.cloudapp.azure.com,1
k1ezo1a7sxmr45ev4hq70pqf0hev0pizwt.brazilsouth.cloudapp.azure.com,1
ncpyrwx6nwxqj85y7w1ebch6vsdev4tyr85ybk.brazilsouth.cloudapp.azure.com,1
ybohuvklqjchyf85ez09en4tuzwlyngdez0h2vcd.brazilsouth.cloudapp.azure.com,1
nc127kdu74xib4pmfshe3.brazilsouth.cloudapp.azure.com,1
dy3o1qjktenotin.brazilsouth.cloudapp.azure.com,1
hubgl2n0lqfg1erkxujgxi7s.brazilsouth.cloudapp.azure.com,1
yrsx67016bg1erkter8xu781afwdab49q3ghe3wtar0d.brazilsouth.cloudapp.azure.com,1
rc96v89arwxmn4123ol6b4te7otibkdu3op27sp2b.brazilsouth.cloudapp.azure.com,1
xyv092j096j0x63gdafw9y.brazilsouth.cloudapp.azure.com,1
sdiv4lyjgperolu70da7k5yrw52fwxunspa7s.brazilsouth.cloudapp.azure.com,1
mfcd634hu3wla34la7o12jgl27ghuz4lm3.brazilsouth.cloudapp.azure.com,1
523op274pijcl2n41izoxerop2f0pyvsh63klmzs1uzoduboh.brazilsouth.cloudapp.azure.com,1
ngdqfsl63o16zc1i.brazilsouth.cloudapp.azure.com,1
4tmjsper016rc.brazilsouth.cloudapp.azure.com,1
mn0p2bcpqv4d23w5ubsti.brazilsouth.cloudapp.azure.com,1
wpuzw1yb05mrk9un812745mnwt2j4d2fslijgp23c9.brazilsouth.cloudapp.azure.com,1
ncxi3s9qrkxur0ty3ox63s1unc52r49uvw5u3o1ur85634tev8.brazilsouth.cloudapp.azure.com,1
ujc1yvstyfolyvopqfopynglyzo1ubc5ar8la3o1qz4.brazilsouth.cloudapp.azure.com,1
2701ez4dyb4p6f.brazilsouth.cloudapp.azure.com,1
t67016vslurc5y3o1yzs1yroxa7o5m3spuz0hybcd.brazilsouth.cloudapp.azure.com,1
nslyz4tmfg52v0.brazilsouth.cloudapp.azure.com,1
uv4hi3otivghmjo9qvolmb8lqn0derk12f0l2bg1m7cha3.brazilsouth.cloudapp.azure.com,1
dav0punkd2f452rw5mbot2j8xm7shav4hanod.brazilsouth.cloudapp.azure.com,1
3gharsh2jsdqjo1yn452r0xyrc52jstuf0l270t.brazilsouth.cloudapp.azure.com,1
ng9a7gxyrsp6rcx2n0pe7cpizgd2jw5m.brazilsouth.cloudapp.azure.com,1
kh6305638te74tivk9a.brazilsouth.cloudapp.azure.com,1
sdivk5q3k5izw1a3odyvoxyjwtirwlaj4.brazilsouth.cloudapp.azure.com,1
2nw1mfcpe7s1erodqrot6j4d6n0hmn01yr.brazilsouth.cloudapp.azure.com,1
t2rghe7kd6vkxi7ch2ncl6bc9i7k5yzkhq7cl.brazilsouth.cloudapp.azure.com,1
b8dmjox27o9u7c52bo12zo163c1uvgha70h2joxqfkpmj.brazilsouth.cloudapp.azure.com,1
xun8tqvkdybkxqrgdij8.brazilsouth.cloudapp.azure.com,1
en0tq3klenspqbcd6f8lqbw1mnstm30pyfodqb8xanwlujs1ub4.brazilsouth.cloudapp.azure.com,1
2v01qbcxmz8hin8linw96jc9uno1ezc12vkhebslu7k16bo567o.brazilsouth.cloudapp.azure.com,1
y34pezcd2volqfolib4p27wlu7w1mvg9ezgxi3kxi34har.brazilsouth.cloudapp.azure.com,1
9ej41y785i30xmb8x.brazilsouth.cloudapp.azure.com,1
zktavg1yzo9az4l.brazilsouth.cloudapp.azure.com,1
fwxiv45ubwxejklubo5y3g5u7.brazilsouth.cloudapp.azure.com,1
lircp63ktuvg9un0x2bstaj89ar492309mnk92n89i.brazilsouth.cloudapp.azure.com,1
8ly7gpe3clizstq3o5e7gx2fg1i38pyb0xaf.brazilsouth.cloudapp.azure.com,1
9u385yno1ifghibw5uv89abwp2vk9ybwlergxenstiz8lyz8tq7.brazilsouth.cloudapp.azure.com,1
1avotuz0x67wp6nwpazkd.brazilsouth.cloudapp.azure.com,1
jwhivkl6bo9an.brazilsouth.cloudapp.azure.com,1
devw1yj0hqrwh2f0henw9ezw5av4puzcd67.brazilsouth.cloudapp.azure.com,1
x6j012j4l6rwheb0dezkd23sdqfgtun452rgdefod2n49ij49.brazilsouth.cloudapp.azure.com,1
rsx2n4xm74t630d6vgdebop2fo1qbo9ujwpe7cxyn0p6bg.brazilsouth.cloudapp.azure.com,1
u7o9er4tinste3852z8darodar492jc.brazilsouth.cloudapp.azure.com,1
ib81evotinkx630pybgx63wd6jgtezch2bwt6nwhef49.brazilsouth.cloudapp.azure.com,1
z4dev05qrslyvwhi309.brazilsouth.cloudapp.azure.com,1
j4leb4la709ejghufstqnwlyjkhi7g5uvsl67s9a.brazilsouth.cloudapp.azure.com,1
ktyfsxaj4t6fohq3sxa74dajgtazoxe74durol2j85mj4l.brazilsouth.cloudapp.azure.com,1
7s16nstezcli3w9q7gxunkxynsl2vk96bw1enk5i7wx2.brazilsouth.cloudapp.azure.com,1
45670xibgd63w5i3olerk9ubopank5u3opqzo9.brazilsouth.cloudapp.azure.com,1
7stmvcpifcd6n8parwxyz49qz8l6r8per05a7o5irs5e7k.brazilsouth.cloudapp.azure.com,1
qf8l6j0l23sdizg1ar81ufola.brazilsouth.cloudapp.azure.com,1
oheb81en8l2n49.brazilsouth.cloudapp.azure.com,1
7c5ar8x23sxiv0xu7452zwhubg92b8lafw1ebsdmj4pmno1eb0.brazilsouth.cloudapp.azure.com,1
ezg9m30xevcxir0pef4.brazilsouth.cloudapp.azure.com,1
yb8hajg56b8l6zs1qv8lez49uj4t23kpanktyvk.brazilsouth.cloudapp.azure.com,1
ufkdifsx2vs5yr0563shyz492vg5izw96fgp.brazilsouth.cloudapp.azure.com,1
zohy3o5mrwta70xmvctun0.brazilsouth.cloudapp.azure.com,1
6zs96j4tergxuzctyr8hebsxe7kxijghu3c.brazilsouth.cloudapp.azure.com,1
urs1m7cpi3c9e30lif09yf.brazilsouth.cloudapp.azure.com,1
pyfc9u30pyvkd6bo5.brazilsouth.cloudapp.azure.com,1
vohmfwdeb8xmv4.brazilsouth.cloudapp.azure.com,1
i7o9qz4dm70hu7oxqbs1ur09if0dqvopqvk1qfcd2j0x2n45.brazilsouth.cloudapp.azure.com,1
3c9qn8p2no9mbspyvohi30x2js1ij4huj49avs1ur8.brazilsouth.cloudapp.azure.com,1
ib45afwd2jw9ujwpmno56no52j.brazilsouth.cloudapp.azure.com,1
lezo9qrotm3g9y7ohq38xqb41mrg.brazilsouth.cloudapp.azure.com,1
2fktu3s1afgx6fwl6.brazilsouth.cloudapp.azure.com,1
8pizw1e7g96bkpufc9e.brazilsouth.cloudapp.azure.com,1
8hivc5if492385ubopun.brazilsouth.cloudapp.azure.com,1
l238163sdmjgl6rkxavc9ijw1un0pivsdur4lez0huvoh.brazilsouth.cloudapp.azure.com,1
jcx6v09uz0pmnk9i3sda381ij056b4tqj0hen4hyv0dqbcl67.brazilsouth.cloudapp.azure.com,1
xaboti30xa3kdazod6js5ybo5mbohm7spuj89an49qv.brazilsouth.cloudapp.azure.com,1
1ez4x23k5mnodazctyv.brazilsouth.cloudapp.azure.com,1
9ezwhynspq3g9ujk5ivc92r0dif4p6zsda7o9.brazilsouth.cloudapp.azure.com,1
vct2zwlans5er8turghy3ote34devc5ubc9.brazilsouth.cloudapp.azure.com,1
zcpmvg12js127.brazilsouth.cloudapp.azure.com,1
1mb8lmrk9mjshqj0hun.brazilsouth.cloudapp.azure.com,1
xi345ibsx6709ez49q7o927cdqfg1mrkhmvwdebkd6vclyrgtm.brazilsouth.cloudapp.azure.com,1
0h2vgp6fwpe3w1ijg5avcli7chin012nc.brazilsouth.cloudapp.azure.com,1
6r4963k1evghqnwd2j81y7c5.brazilsouth.cloudapp.azure.com,1
nohuvgh2zk5ujwluvsxy.brazilsouth.cloudapp.azure.com,1
8lur4tufk1i3s9uf8tq38ty745irwxijolyfslyrspy.brazilsouth.cloudapp.azure.com,1
stmzg1ar85y30dyr01qnc5ufo.brazilsouth.cloudapp.azure.com,1
mncdqn0luf8t2nk.brazilsouth.cloudapp.azure.com,1
ebwxajwd6bk5ar8dan0liv8d6.brazilsouth.cloudapp.azure.com,1
o1mjw1ijohin4x6fs12nspav8tuvkd27wdqj4huv0t67gdu.brazilsouth.cloudapp.azure.com,1
gxaj012v4lybkx6b4pangtinolmv4hiv09enc1qf8d.brazilsouth.cloudapp.azure.com,1
jspu3olibc1yrklu385a.brazilsouth.cloudapp.azure.com,1
0dqnwtqvslyjglir0duzol6fwpmv0pizch2fot2vkxqvwpi7.brazilsouth.cloudapp.azure.com,1
9m3oti7claz0t2ro1erkx2fwp6n4l6f0pubsly3c12j05.brazilsouth.cloudapp.azure.com,1
fshqn8pmvop2zs.brazilsouth.cloudapp.azure.com,1
ybo5an0xqfwxqjoti7oxifcp.brazilsouth.cloudapp.azure.com,1
bgdu3ohqnkp63cdq3kxu.brazilsouth.cloudapp.azure.com,1
05ezc127w52rcdif4tyzg52jcd27g5m3ctm.brazilsouth.cloudapp.azure.com,1
s1ejg1qrw9yno5qv0lajwxi74d2notyjcl6vo5yjgl.brazilsouth.cloudapp.azure.com,1
7cdyn8pqb4x6709uvs1an0tm7k1qbs5e70durcpejk1mf016z81.brazilsouth.cloudapp.azure.com,1
f8h27otmvche7ope78devwtuncd6n.brazilsouth.cloudapp.azure.com,1
hu7gt6zopqjw9mvspeb4ta.brazilsouth.cloudapp.azure.com,1
c9ez89ibw9i70lijkhen.brazilsouth.cloudapp.azure.com,1
9evsdyrcxe3gha.brazilsouth.cloudapp.azure.com,1
8pu7gpyngx2bwtmbg1u34lqn4tu7w5qbch6rc5qjkt2r.brazilsouth.cloudapp.azure.com,1
tqr4dqrsxmn0dejspujktin4davwdufgxmvo1enoteb.brazilsouth.cloudapp.azure.com,1
tajsdq70h6jghajcduv8pinwt2jkdqbs1yrg96folqboly7k.brazilsouth.cloudapp.azure.com,1
y345an89qj4haz0d2rw5in05u789ujs.brazilsouth.cloudapp.azure.com,1
238durodqfspqrohejsh6r45iz4havsle3wp6bwtiroti.brazilsouth.cloudapp.azure.com,1
o1yvopmvkpub81.brazilsouth.cloudapp.azure.com,1
vs1a3o12v0d2n0lavsluz.brazilsouth.cloudapp.azure.com,1
t6rkt2f8hqnwtaro1ars12vk9ef0tqzcpub0ly3sda.brazilsouth.cloudapp.azure.com,1
ct6j8dq7khqr4he7gd2fcxa3.brazilsouth.cloudapp.azure.com,1
5yrch67gdy701y38lej8tmv.brazilsouth.cloudapp.azure.com,1
tqroxar4lan01m3shujw9qvcdqnc.brazilsouth.cloudapp.azure.com,1
i785qjwpan81q.brazilsouth.cloudapp.azure.com,1
wdmzoh6jgpivwh6nod2n4larod27op6jw5abohe.brazilsouth.cloudapp.azure.com,1
4x2fg12b4dun0du70h2f4lmzsdi3k.brazilsouth.cloudapp.azure.com,1
m3w9qrgtafo9ungt6.brazilsouth.cloudapp.azure.com,1
ghurwx6jw56jwlif4p2rkta7016r0xubkhqzsxmfo.brazilsouth.cloudapp.azure.com,1
6bk5ink5in8xifo163496.brazilsouth.cloudapp.azure.com,1
kpe38xanghejcpun05ev852n4tmrkxebopqr8x.brazilsouth.cloudapp.azure.com,1
r0tmjcpa3o52ncle7chqj09q7kxmv89izg.brazilsouth.cloudapp.azure.com,1
ebk9ezg9u3kx6ngxe78l2zgtqnk9ebc1qv0xef4du7kh.brazilsouth.cloudapp.azure.com,1
n8lij896fk9uzw16749y3wlir05izk5u7g9y3wh2vk5mvk.brazilsouth.cloudapp.azure.com,1
uv8tung5y7k1mzkx23kpm7gt6.brazilsouth.cloudapp.azure.com,1
o1irchyzo1yb8lifw5mbw1ins92bsdq705ensl.brazilsouth.cloudapp.azure.com,1
7ohmnchy38lezkduvgd6n.brazilsouth.cloudapp.azure.com,1
xmzcpmnwxmfw5izk1.brazilsouth.cloudapp.azure.com,1
z8xyz45qjgtmb4hmbklmnclyf0xurc1uzkt6fwdmrod2bspuz.brazilsouth.cloudapp.azure.com,1
9yjc5angdyzcdu.brazilsouth.cloudapp.azure.com,1
od6jc5mnklynoxiv.brazilsouth.cloudapp.azure.com,1
5yrktuzk5ezc16z4pmj0panspyzcp6zglu7g1e7k.brazilsouth.cloudapp.azure.com,1
an01ijslifs96zkt.brazilsouth.cloudapp.azure.com,1
38din896zw9if89qrg5ufsle3wte.brazilsouth.cloudapp.azure.com,1
0t6j8lez01uvgxerk92bgpifs16folu34x6rwlunkdiv.brazilsouth.cloudapp.azure.com,1
d2rwpev8d27sxa3ot2bk1u785a7gdu7s56j0pqvsdyno.brazilsouth.cloudapp.azure.com,1
qn0pab4pqz4l6f41a.brazilsouth.cloudapp.azure.com,1
gp6zwd6z8p2zchqjklib05ufgpa7g5mv0lyjs9mf4dibg16bo.brazilsouth.cloudapp.azure.com,1
ejoxebgpafwd6vw5ejk52fkhm3896.brazilsouth.cloudapp.azure.com,1
8tej8hqv4lmf0p.brazilsouth.cloudapp.azure.com,1
r41yf01e345qn8tezst.brazilsouth.cloudapp.azure.com,1
rcpunslajsd2z8puz.brazilsouth.cloudapp.azure.com,1
9ej8divch63gte70xujol27c5a78tuz4dyfkhy7kpuf.brazilsouth.cloudapp.azure.com,1
1qfslq38xivcl6n0tm7c5uvs9yvop.brazilsouth.cloudapp.azure.com,1
rcxmrwdirwlifs5ero9e.brazilsouth.cloudapp.azure.com,1
ktmbo9yvch2ropu3s92v4terstu.brazilsouth.cloudapp.azure.com,1
cx6fopyfw9a7sp238t.brazilsouth.cloudapp.azure.com,1
vcdarspar4hyz89qzcdmjktqfgxyb4lyfk.brazilsouth.cloudapp.azure.com,1
2j8lurgtq3kxez4p27gt.brazilsouth.cloudapp.azure.com,1
v8hqnsdyj456bghqv89evspa.brazilsouth.cloudapp.azure.com,1
gxqnspmb8dijg.brazilsouth.cloudapp.azure.com,1
ynkh6zcturwxqv416fkh6vodefw9azspevct2fo.brazilsouth.cloudapp.azure.com,1
irgpyvcpmjc1uvch234x2b41ezktafg5ur0hy3.brazilsouth.cloudapp.azure.com,1
dqnsh6r0x6f0lq3c9qb81eb0tmn4lm7k.brazilsouth.cloudapp.azure.com,1
izk5a749qjwdajwlyz8x6v4tebo9qbspiv4.brazilsouth.cloudapp.azure.com,1
iz4hurs5e3sl6nclyfgd6vwle.brazilsouth.cloudapp.azure.com,1
sp2vw5ajk9qjolynotej0t670.brazilsouth.cloudapp.azure.com,1
arc5yj8pab0di.brazilsouth.cloudapp.azure.com,1
wl2j01mjstankhef8xubwpej8hqfk9m.brazilsouth.cloudapp.azure.com,1
01ejkp67ox2n4pu3ohi7oh.brazilsouth.cloudapp.azure.com,1
nkpyvcdevopqbgl2v0tuns1yb0x2z4hars5yrwp6.brazilsouth.cloudapp.azure.com,1
k92z456zg5anc1urktej8hy7st.brazilsouth.cloudapp.azure.com,1
